occurrence_id,movie_id,movie_title,genre,director_name,director_id,oscar_year,won_oscar,exact_word,surrounding_text,linguistic_context,timestamp,total_count_fucks,average_fucks_per_hour,synopsis,image
875,70,The Crying Game,Crime,Neil Jordan,49.0,1993,False,fuck,"Let me go, for fuck's sake, Dil...",general_expletive,"01:38:42,100",74,39.67,"An IRA member kidnaps a British soldier and forms an unexpected bond, leading to a life-changing encounter in London.",
876,70,The Crying Game,Crime,Neil Jordan,49.0,1993,False,fucker,"That fucker's dead. - No, we are.",exclamation_shock,"01:39:05,457",74,39.67,"An IRA member kidnaps a British soldier and forms an unexpected bond, leading to a life-changing encounter in London.",
877,70,The Crying Game,Crime,Neil Jordan,49.0,1993,False,fuckin,"Give me the fuckin' shooter, Jude! - Peter!",general_expletive,"01:39:27,679",74,39.67,"An IRA member kidnaps a British soldier and forms an unexpected bond, leading to a life-changing encounter in London.",
878,66,Unforgiven,Drama,Clint Eastwood,46.0,1993,True,fuck,You think nobody'll fuck her now?,insult,"00:04:46,411",5,2.42,"A retired outlaw takes one last job to avenge two prostitutes, confronting the myths of the Wild West and his own violent past.",
879,66,Unforgiven,Drama,Clint Eastwood,46.0,1993,True,Fuck,- See that scrub oak tree yonder? - Fuck you.,insult,"00:53:05,432",5,2.42,"A retired outlaw takes one last job to avenge two prostitutes, confronting the myths of the Wild West and his own violent past.",
880,66,Unforgiven,Drama,Clint Eastwood,46.0,1993,True,fucking,"You no-good, goddamn pig-fucking whore!",insult,"01:05:30,301",5,2.42,"A retired outlaw takes one last job to avenge two prostitutes, confronting the myths of the Wild West and his own violent past.",
881,66,Unforgiven,Drama,Clint Eastwood,46.0,1993,True,fuck,Think they come up from Kansas to fuck us?,general_expletive,"01:37:24,338",5,2.42,"A retired outlaw takes one last job to avenge two prostitutes, confronting the myths of the Wild West and his own violent past.",
882,66,Unforgiven,Drama,Clint Eastwood,46.0,1993,True,fucker,I shot that fucker three times!,general_expletive,"01:46:45,273",5,2.42,"A retired outlaw takes one last job to avenge two prostitutes, confronting the myths of the Wild West and his own violent past.",
883,74,The Piano,Drama,Jane Campion,51.0,1994,False,Fuck,Fuck them! We'II just Ieave them behind. It's what they fucking want.,insult,"00:05:34,040",2,1.08,"A mute Scottish woman travels to 19th-century New Zealand for an arranged marriage, finding passion and danger with a local man.",
884,74,The Piano,Drama,Jane Campion,51.0,1994,False,fucking,Fuck them! We'II just Ieave them behind. It's what they fucking want.,insult,"00:05:34,040",2,1.08,"A mute Scottish woman travels to 19th-century New Zealand for an arranged marriage, finding passion and danger with a local man.",
885,71,Schindler's List,Biography,Steven Spielberg,11.0,1994,True,fucking,"Ja, why is the top down ? I'm fucking freezing.",general_expletive,"00:49:14,104",8,2.74,German industrialist Oskar Schindler saves over a thousand Polish Jews during the Holocaust by employing them in his factories.,
886,71,Schindler's List,Biography,Steven Spielberg,11.0,1994,True,fucking,"I told her it's the barracks, not the fucking Hotel Europa.",insult,"00:51:15,426",8,2.74,German industrialist Oskar Schindler saves over a thousand Polish Jews during the Holocaust by employing them in his factories.,
887,71,Schindler's List,Biography,Steven Spielberg,11.0,1994,True,Fucking,Fucking Jew bitch engineer. You fucking bitch !,insult,"00:51:18,494",8,2.74,German industrialist Oskar Schindler saves over a thousand Polish Jews during the Holocaust by employing them in his factories.,
888,71,Schindler's List,Biography,Steven Spielberg,11.0,1994,True,fucking,Fucking Jew bitch engineer. You fucking bitch !,insult,"00:51:18,494",8,2.74,German industrialist Oskar Schindler saves over a thousand Polish Jews during the Holocaust by employing them in his factories.,
889,71,Schindler's List,Biography,Steven Spielberg,11.0,1994,True,fucking,I wish this fucking night were over.,general_expletive,"01:10:04,246",8,2.74,German industrialist Oskar Schindler saves over a thousand Polish Jews during the Holocaust by employing them in his factories.,
890,71,Schindler's List,Biography,Steven Spielberg,11.0,1994,True,fuckin,"Amon, you're such a damned fuckin' child !",insult,"01:13:38,021",8,2.74,German industrialist Oskar Schindler saves over a thousand Polish Jews during the Holocaust by employing them in his factories.,
891,71,Schindler's List,Biography,Steven Spielberg,11.0,1994,True,fucking,You've got to build the thing. Getting those fucking permits is enough to drive you crazy.,insult,"01:17:38,939",8,2.74,German industrialist Oskar Schindler saves over a thousand Polish Jews during the Holocaust by employing them in his factories.,
892,71,Schindler's List,Biography,Steven Spielberg,11.0,1994,True,fucking,"We have the fucking power to kill, that's why they fear us.",general_expletive,"01:40:00,221",8,2.74,German industrialist Oskar Schindler saves over a thousand Polish Jews during the Holocaust by employing them in his factories.,
893,76,Forrest Gump,Drama,Robert Zemeckis,52.0,1995,True,Fuck,"Get that thing... Fuck it, get it in the tree line!",general_expletive,"00:50:01,087",4,1.79,A kind-hearted man with a low IQ inadvertently witnesses and influences several defining events of 20th-century American history.,
894,76,Forrest Gump,Drama,Robert Zemeckis,52.0,1995,True,fucking,...where to stick this fucking war! Yeah!,general_expletive,"01:04:48,301",4,1.79,A kind-hearted man with a low IQ inadvertently witnesses and influences several defining events of 20th-century American history.,
895,76,Forrest Gump,Drama,Robert Zemeckis,52.0,1995,True,fucking,- The war in Viet-fucking-nam! - Yeah!,general_expletive,"01:05:23,294",4,1.79,A kind-hearted man with a low IQ inadvertently witnesses and influences several defining events of 20th-century American history.,
896,76,Forrest Gump,Drama,Robert Zemeckis,52.0,1995,True,fucking,You are a fucking asshole!,insult,"01:08:54,086",4,1.79,A kind-hearted man with a low IQ inadvertently witnesses and influences several defining events of 20th-century American history.,
897,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fuckin,- I sound like a sensible fuckin' man. - You sound like a duck.,insult,"00:00:48,672",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
898,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fuck,They're insured. Why should they give a fuck? I don't even need a gun in a Federal bank.,general_expletive,"00:01:22,247",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
899,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,Fuckin,- Did it work? - Fuckin' right it worked. That's what I'm talkin' about.,exclamation_shock,"00:01:36,757",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
900,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fuckin,"Knucklehead walks into a bank with a telephone. Not a pistol, not a shotgun, a fuckin' phone.",general_expletive,"00:01:39,627",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
901,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fuckin,- Cleans the place out. They don't lift a fuckin' finger. - Did they hurt the little girl?,general_expletive,"00:01:45,537",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
902,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fuckin,"Vietnamese, Koreans, don't even speak fuckin' English.",general_expletive,"00:02:09,887",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
903,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fuckers,"- We keep on, one of these gook fuckers gonna make us kill him. - I'm not gonna kill anybody.",insult,"00:02:16,327",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
904,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fuckin,it's these old fuckin' Jews who've owned the store for 15 fucking generations.,general_expletive,"00:02:27,007",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
905,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fucking,it's these old fuckin' Jews who've owned the store for 15 fucking generations.,general_expletive,"00:02:27,007",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
906,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fucking,You got Grandpa lrving sitting behind the counter with a fucking Magnum in his hand.,insult,"00:02:29,707",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
907,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fuck,Manager. He don't give a fuck.,general_expletive,"00:03:29,927",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
908,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,Fuckin,Waitresses. Fuckin' forget it. No way they're takin' a bullet for the register.,exclamation_shock,"00:03:35,267",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
909,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fuck,really give a fuck you're stealin' from the owner?,insult,"00:03:42,307",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
910,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fucking,"Any of you fucking pricks move,",insult,"00:04:40,337",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
911,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,motherfuckin,and I'll execute every motherfuckin' last one of you.,compound_expletive,"00:04:43,277",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
912,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fuckin,That's all there is to it. I'm fuckin' goin'.,general_expletive,"00:07:41,157",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
913,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fuck,They got the metric system. They wouldn't know what the fuck a Quarter-Pounder is.,exclamation_shock,"00:08:13,857",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
914,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fuckin,"- I seen 'em do it, man. They fuckin' drown 'em in that shit. - Yuck.",exclamation_shock,"00:08:41,627",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
915,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fuckin,We should have fuckin' shotguns.,general_expletive,"00:09:04,837",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
916,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fucked,- I think I know who you mean. What about him? - Marsellus fucked him up good.,insult,"00:10:06,967",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
917,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,Fuck,"- So what he'd do? Fuck her? - No, no, no, no, no. Nothin' that bad.",insult,"00:10:23,847",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
918,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fuckin,"I mean, is it as bad as eatin' her pussy out? No, but it's the same fuckin' ballpark.",insult,"00:11:29,347",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
919,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fucking,and givin' the bitch a foot massage ain't even the same fucking thing.,general_expletive,"00:11:36,487",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
920,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fuckin,- It's not. It's the same ballpark. - Ain't no fuckin' ballpark neither.,exclamation_shock,"00:11:39,157",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
921,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fuckin,ain't the same fuckin' ballpark; it ain't the same league; it ain't the same fuckin' sport.,general_expletive,"00:11:49,997",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
922,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fuckin,ain't the same fuckin' ballpark; it ain't the same league; it ain't the same fuckin' sport.,general_expletive,"00:11:49,997",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
923,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,fuckin,- I'm the foot fuckin' master. - You given a lot of them?,insult,"00:12:01,437",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
924,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,Fuck,Fuck you.,insult,"00:12:12,547",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
925,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,Fuck,- You give 'em a lot? - Fuck you.,insult,"00:12:15,317",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
926,77,Pulp Fiction,Crime,Quentin Tarantino,53.0,1995,False,motherfuckin,"for Marsellus to throw Antwan off a building into a glass motherfuckin' house,",compound_expletive,"00:12:51,317",254,102.14,"Interconnected crime stories involving hitmen, a boxer, and gangsters unfold in nonlinear fashion in Los Angeles.",
